origem,faultNumber,simulationRun,conjunto
Training,2,207,treino
Training,2,203,treino
Training,2,430,treino
Training,2,362,treino
Training,2,160,treino
Training,2,217,treino
Training,2,359,treino
Training,2,181,treino
Training,2,323,treino
Training,2,6,treino
Training,2,227,treino
Training,2,306,treino
Training,2,337,treino
Training,2,249,treino
Training,2,105,treino
Training,2,250,treino
Training,2,425,treino
Training,2,68,treino
Training,2,409,treino
Training,2,16,treino
Training,2,455,treino
Training,2,201,treino
Training,2,341,treino
Training,2,221,treino
Training,2,242,treino
Training,2,372,treino
Training,2,80,treino
Training,2,208,treino
Training,2,271,treino
Training,2,338,treino
Training,2,235,treino
Training,2,262,treino
Training,2,398,treino
Training,2,415,treino
Training,2,44,treino
Training,2,3,treino
Training,2,238,treino
Training,2,170,treino
Training,2,279,treino
Training,2,400,treino
Training,2,43,treino
Training,2,61,treino
Training,2,308,treino
Training,2,126,treino
Training,2,155,treino
Training,2,413,treino
Training,2,325,treino
Training,2,66,treino
Training,2,190,treino
Training,2,73,treino
Training,2,365,treino
Training,2,354,treino
Training,2,83,treino
Training,2,285,treino
Training,2,311,treino
Training,2,33,treino
Training,2,56,treino
Training,2,345,treino
Training,2,280,treino
Training,2,167,treino
Training,2,199,treino
Training,2,342,treino
Training,2,393,treino
Training,2,163,treino
Training,2,469,validacao
Training,2,463,validacao
Training,2,245,validacao
Training,2,427,validacao
Training,2,21,validacao
Training,2,437,validacao
Training,2,164,validacao
Training,2,383,validacao
Training,2,272,validacao
Training,2,252,validacao
Training,2,234,validacao
Training,2,107,validacao
Training,2,447,validacao
Training,2,363,validacao
Training,2,64,validacao
Training,2,205,validacao
Training,2,443,validacao
Training,2,315,validacao
Training,2,204,validacao
Training,2,26,validacao
Training,2,483,validacao
Training,2,45,validacao
Training,2,240,validacao
Training,2,71,validacao
Training,2,327,validacao
Training,2,121,validacao
Training,2,193,validacao
Training,2,12,validacao
Training,2,281,validacao
Training,2,31,validacao
Training,2,269,validacao
Training,2,27,validacao
Training,2,169,validacao
Training,2,375,validacao
Training,2,336,validacao
Training,2,233,validacao
Training,2,442,validacao
Training,2,122,validacao
Training,2,326,validacao
Training,2,34,validacao
Training,2,41,validacao
Training,2,100,validacao
Training,2,388,validacao
Training,2,192,validacao
Training,2,496,validacao
Training,2,146,validacao
Training,2,70,validacao
Training,2,317,validacao
Training,2,174,validacao
Training,2,98,validacao
Training,2,109,nao_usado_training
Training,2,186,nao_usado_training
Training,2,4,nao_usado_training
Training,2,22,nao_usado_training
Training,2,350,nao_usado_training
Training,2,435,nao_usado_training
Training,2,40,nao_usado_training
Training,2,9,nao_usado_training
Training,2,474,nao_usado_training
Training,2,351,nao_usado_training
Training,2,253,nao_usado_training
Training,2,448,nao_usado_training
Training,2,59,nao_usado_training
Training,2,206,nao_usado_training
Training,2,264,nao_usado_training
Training,2,81,nao_usado_training
Training,2,24,nao_usado_training
Training,2,108,nao_usado_training
Training,2,445,nao_usado_training
Training,2,99,nao_usado_training
Training,2,53,nao_usado_training
Training,2,453,nao_usado_training
Training,2,301,nao_usado_training
Training,2,37,nao_usado_training
Training,2,446,nao_usado_training
Training,2,494,nao_usado_training
Training,2,492,nao_usado_training
Training,2,119,nao_usado_training
Training,2,370,nao_usado_training
Training,2,343,nao_usado_training
Training,2,497,nao_usado_training
Training,2,357,nao_usado_training
Training,2,247,nao_usado_training
Training,2,2,nao_usado_training
Training,2,82,nao_usado_training
Training,2,451,nao_usado_training
Training,2,36,nao_usado_training
Training,2,191,nao_usado_training
Training,2,404,nao_usado_training
Training,2,112,nao_usado_training
Training,2,147,nao_usado_training
Training,2,85,nao_usado_training
Training,2,151,nao_usado_training
Training,2,284,nao_usado_training
Training,2,197,nao_usado_training
Training,2,74,nao_usado_training
Training,2,7,nao_usado_training
Training,2,176,nao_usado_training
Training,2,232,nao_usado_training
Training,2,488,nao_usado_training
Training,2,421,nao_usado_training
Training,2,424,nao_usado_training
Training,2,377,nao_usado_training
Training,2,263,nao_usado_training
Training,2,46,nao_usado_training
Training,2,120,nao_usado_training
Training,2,230,nao_usado_training
Training,2,480,nao_usado_training
Training,2,88,nao_usado_training
Training,2,96,nao_usado_training
Training,2,441,nao_usado_training
Training,2,449,nao_usado_training
Training,2,226,nao_usado_training
Training,2,466,nao_usado_training
Training,2,380,nao_usado_training
Training,2,465,nao_usado_training
Training,2,223,nao_usado_training
Training,2,54,nao_usado_training
Training,2,72,nao_usado_training
Training,2,187,nao_usado_training
Training,2,314,nao_usado_training
Training,2,364,nao_usado_training
Training,2,478,nao_usado_training
Training,2,57,nao_usado_training
Training,2,65,nao_usado_training
Training,2,256,nao_usado_training
Training,2,93,nao_usado_training
Training,2,135,nao_usado_training
Training,2,477,nao_usado_training
Training,2,241,nao_usado_training
Training,2,255,nao_usado_training
Training,2,347,nao_usado_training
Training,2,87,nao_usado_training
Training,2,397,nao_usado_training
Training,2,124,nao_usado_training
Training,2,162,nao_usado_training
Training,2,310,nao_usado_training
Training,2,266,nao_usado_training
Training,2,304,nao_usado_training
Training,2,374,nao_usado_training
Training,2,461,nao_usado_training
Training,2,131,nao_usado_training
Training,2,103,nao_usado_training
Training,2,307,nao_usado_training
Training,2,358,nao_usado_training
Training,2,8,nao_usado_training
Training,2,129,nao_usado_training
Training,2,417,nao_usado_training
Training,2,462,nao_usado_training
Training,2,290,nao_usado_training
Training,2,166,nao_usado_training
Training,2,222,nao_usado_training
Training,2,114,nao_usado_training
Training,2,493,nao_usado_training
Training,2,220,nao_usado_training
Training,2,246,nao_usado_training
Training,2,194,nao_usado_training
Training,2,175,nao_usado_training
Training,2,420,nao_usado_training
Training,2,429,nao_usado_training
Training,2,18,nao_usado_training
Training,2,19,nao_usado_training
Training,2,144,nao_usado_training
Training,2,158,nao_usado_training
Training,2,32,nao_usado_training
Training,2,211,nao_usado_training
Training,2,215,nao_usado_training
Training,2,481,nao_usado_training
Training,2,224,nao_usado_training
Training,2,313,nao_usado_training
Training,2,278,nao_usado_training
Training,2,189,nao_usado_training
Training,2,348,nao_usado_training
Training,2,369,nao_usado_training
Training,2,344,nao_usado_training
Training,2,346,nao_usado_training
Training,2,467,nao_usado_training
Training,2,49,nao_usado_training
Training,2,156,nao_usado_training
Training,2,312,nao_usado_training
Training,2,150,nao_usado_training
Training,2,300,nao_usado_training
Training,2,177,nao_usado_training
Training,2,479,nao_usado_training
Training,2,392,nao_usado_training
Training,2,180,nao_usado_training
Training,2,298,nao_usado_training
Training,2,152,nao_usado_training
Training,2,396,nao_usado_training
Training,2,389,nao_usado_training
Training,2,251,nao_usado_training
Training,2,128,nao_usado_training
Training,2,17,nao_usado_training
Training,2,331,nao_usado_training
Training,2,368,nao_usado_training
Training,2,75,nao_usado_training
Training,2,489,nao_usado_training
Training,2,25,nao_usado_training
Training,2,244,nao_usado_training
Training,2,401,nao_usado_training
Training,2,426,nao_usado_training
Training,2,154,nao_usado_training
Training,2,117,nao_usado_training
Training,2,202,nao_usado_training
Training,2,450,nao_usado_training
Training,2,149,nao_usado_training
Training,2,55,nao_usado_training
Training,2,440,nao_usado_training
Training,2,182,nao_usado_training
Training,2,110,nao_usado_training
Training,2,464,nao_usado_training
Training,2,335,nao_usado_training
Training,2,257,nao_usado_training
Training,2,432,nao_usado_training
Training,2,214,nao_usado_training
Training,2,297,nao_usado_training
Training,2,411,nao_usado_training
Training,2,29,nao_usado_training
Training,2,51,nao_usado_training
Training,2,287,nao_usado_training
Training,2,92,nao_usado_training
Training,2,106,nao_usado_training
Training,2,127,nao_usado_training
Training,2,485,nao_usado_training
Training,2,133,nao_usado_training
Training,2,482,nao_usado_training
Training,2,171,nao_usado_training
Training,2,428,nao_usado_training
Training,2,355,nao_usado_training
Training,2,471,nao_usado_training
Training,2,210,nao_usado_training
Training,2,394,nao_usado_training
Training,2,141,nao_usado_training
Training,2,218,nao_usado_training
Training,2,302,nao_usado_training
Training,2,366,nao_usado_training
Training,2,412,nao_usado_training
Training,2,200,nao_usado_training
Training,2,391,nao_usado_training
Training,2,381,nao_usado_training
Training,2,371,nao_usado_training
Training,2,378,nao_usado_training
Training,2,11,nao_usado_training
Training,2,148,nao_usado_training
Training,2,452,nao_usado_training
Training,2,283,nao_usado_training
Training,2,299,nao_usado_training
Training,2,282,nao_usado_training
Training,2,292,nao_usado_training
Training,2,243,nao_usado_training
Training,2,115,nao_usado_training
Training,2,454,nao_usado_training
Training,2,468,nao_usado_training
Training,2,173,nao_usado_training
Training,2,332,nao_usado_training
Training,2,498,nao_usado_training
Training,2,491,nao_usado_training
Training,2,431,nao_usado_training
Training,2,475,nao_usado_training
Training,2,136,nao_usado_training
Training,2,484,nao_usado_training
Training,2,387,nao_usado_training
Training,2,184,nao_usado_training
Training,2,216,nao_usado_training
Training,2,228,nao_usado_training
Training,2,303,nao_usado_training
Training,2,159,nao_usado_training
Training,2,294,nao_usado_training
Training,2,499,nao_usado_training
Training,2,403,nao_usado_training
Training,2,330,nao_usado_training
Training,2,123,nao_usado_training
Training,2,423,nao_usado_training
Training,2,476,nao_usado_training
Training,2,322,nao_usado_training
Training,2,86,nao_usado_training
Training,2,196,nao_usado_training
Training,2,254,nao_usado_training
Training,2,384,nao_usado_training
Training,2,97,nao_usado_training
Training,2,457,nao_usado_training
Training,2,385,nao_usado_training
Training,2,231,nao_usado_training
Training,2,289,nao_usado_training
Training,2,157,nao_usado_training
Training,2,111,nao_usado_training
Training,2,15,nao_usado_training
Training,2,414,nao_usado_training
Training,2,405,nao_usado_training
Training,2,67,nao_usado_training
Training,2,134,nao_usado_training
Training,2,198,nao_usado_training
Training,2,39,nao_usado_training
Training,2,395,nao_usado_training
Training,2,458,nao_usado_training
Training,2,309,nao_usado_training
Training,2,495,nao_usado_training
Training,2,145,nao_usado_training
Training,2,153,nao_usado_training
Training,2,143,nao_usado_training
Training,2,63,nao_usado_training
Training,2,23,nao_usado_training
Training,2,353,nao_usado_training
Training,2,125,nao_usado_training
Training,2,179,nao_usado_training
Training,2,288,nao_usado_training
Training,2,14,nao_usado_training
Training,2,104,nao_usado_training
Training,2,295,nao_usado_training
Training,2,433,nao_usado_training
Training,2,439,nao_usado_training
Training,2,402,nao_usado_training
Training,2,416,nao_usado_training
Training,2,42,nao_usado_training
Training,2,237,nao_usado_training
Training,2,89,nao_usado_training
Training,2,132,nao_usado_training
Training,2,62,nao_usado_training
Training,2,500,nao_usado_training
Training,2,78,nao_usado_training
Training,2,379,nao_usado_training
Training,2,339,nao_usado_training
Training,2,5,nao_usado_training
Training,2,165,nao_usado_training
Training,2,213,nao_usado_training
Training,2,291,nao_usado_training
Training,2,286,nao_usado_training
Training,2,316,nao_usado_training
Training,2,270,nao_usado_training
Training,2,229,nao_usado_training
Training,2,361,nao_usado_training
Training,2,267,nao_usado_training
Training,2,328,nao_usado_training
Training,2,349,nao_usado_training
Training,2,438,nao_usado_training
Training,2,60,nao_usado_training
Training,2,406,nao_usado_training
Training,2,487,nao_usado_training
Training,2,296,nao_usado_training
Training,2,490,nao_usado_training
Training,2,35,nao_usado_training
Training,2,76,nao_usado_training
Training,2,418,nao_usado_training
Training,2,137,nao_usado_training
Training,2,376,nao_usado_training
Training,2,373,nao_usado_training
Training,2,334,nao_usado_training
Training,2,434,nao_usado_training
Training,2,236,nao_usado_training
Training,2,444,nao_usado_training
Training,2,318,nao_usado_training
Training,2,69,nao_usado_training
Training,2,305,nao_usado_training
Training,2,95,nao_usado_training
Training,2,94,nao_usado_training
Training,2,419,nao_usado_training
Training,2,486,nao_usado_training
Training,2,408,nao_usado_training
Training,2,399,nao_usado_training
Training,2,459,nao_usado_training
Training,2,265,nao_usado_training
Training,2,273,nao_usado_training
Training,2,329,nao_usado_training
Training,2,101,nao_usado_training
Training,2,319,nao_usado_training
Training,2,321,nao_usado_training
Training,2,84,nao_usado_training
Training,2,130,nao_usado_training
Training,2,168,nao_usado_training
Training,2,13,nao_usado_training
Training,2,386,nao_usado_training
Training,2,172,nao_usado_training
Training,2,138,nao_usado_training
Training,2,407,nao_usado_training
Training,2,261,nao_usado_training
Training,2,10,nao_usado_training
Training,2,178,nao_usado_training
Training,2,390,nao_usado_training
